Unidade Responsável;UASG;Id do item no PCA;Categoria do Item;Identificador da Futura Contratação;Nome da Futura Contratação;Catálogo Utilizado;Classificação do Catálogo;Código da Classificação Superior (Classe/Grupo);Nome da Classificação Superior (Classe/Grupo);Código do PDM do Item;Nome do PDM do Item;Código do Item;Descrição do Item;Unidade de Fornecimento;Quantidade Estimada;Valor Unitário Estimado (R$);Valor Total Estimado (R$);Valor orçamentário estimado para o exercício (R$);Data Desejada
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2663;Serviço;120-2025;CONTRATAÇÃO DE MÃO DE OBRA TERCEIRIZADA;Outros;Serviço;4268102324;CONTRATAÇÃO DE MÃO DE OBRA - SERRALHEIRO;;;;;UNIDADE;2,0000;66043,0680;132086,1360;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2664;Serviço;120-2025;CONTRATAÇÃO DE MÃO DE OBRA TERCEIRIZADA;Outros;Serviço;2679458794;CONTRATAÇÃO DE MÃO DE OBRA - SERVENTE PRÁTICO;;;;;UNIDADE;1,0000;48219,6000;48219,6000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2665;Serviço;120-2025;CONTRATAÇÃO DE MÃO DE OBRA TERCEIRIZADA;Outros;Serviço;1064816058;CONTRATAÇÃO DE MÃO DE OBRA - TÉCNICO EM CONTROLE DE ALIMENTOS;;;;;UNIDADE;3,0000;75896,1840;227688,5520;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2666;Serviço;121-2025;CONTRATAÇÃO DE PALESTRANTES;Outros;Serviço;4043563058;Palestras;;;;;UNIDADE;1,0000;90000,0000;90000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2667;Obra;122-2025;Contratação De Pessoa(S) Jurídica(S) Especializada(S) Para Execução De Obras nos Estabelecimentos De Saúde;Outros;Serviço;3211349475;Contratação De Pessoa(S) Jurídica(S) Especializada(S) Para Execução De Obras nos Estabelecimentos De Saúde;;;;;Unidade;1,0000;4817500,0000;4817500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2668;Obra;123-2025;Contratação De Pessoa(S) Jurídica(S) Especializada(S) Para Execução De Obras, Serviços De Engenharia, Reparos E Manutenções Preventivas E Corretivas Para Dar Continuidade A Construtção Do Hospital Municipal De Barreiras;Outros;Serviço;2436889469;Contratação De Pessoa(S) Jurídica(S) Especializada(S) Para Execução De Obras, Serviços De Engenharia, Reparos E Manutenções Preventivas E Corretivas Para Dar Continuidade A Construtção Do Hospital Municipal De Barreiras;;;;;Unidade;1,0000;10000000,0000;10000000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2669;Serviço;124-2025;Contratação de Pessoal Terzerizado;Outros;Serviço;3777016303;Contratação de Pessoal Terzerizado;;;;;unid.;12,0000;21154,1200;253849,4400;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2670;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;1198449739;SERVIÇO DE ARBITRAGEM PARA MODALIDADE VOLEIBOL – JEB;;;;;UNIDADE;96,0000;120,0000;11520,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2671;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;1389745654;SERVIÇO DE ARBITRAGEM PARA MODALIDADE VOLEI DE AREIA – JEB;;;;;UNIDADE;96,0000;120,0000;11520,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2672;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;2955789529;SERVIÇO DE ARBITRAGEM PARA MODALIDADE BASQUETE – JEB;;;;;UNIDADE;72,0000;120,0000;8640,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2673;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;3256346656;SERVIÇO DE ARBITRAGEM PARA MODALIDADE HANDEBOL – JEB;;;;;UNIDADE;96,0000;120,0000;11520,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2674;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;2031901307;SERVIÇO DE ARBITRAGEM PARA MODALIDADE PETECA – JEB;;;;;UNIDADE;120,0000;120,0000;14400,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2675;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;3172039177;SERVIÇO DE ARBITRAGEM PARA MODALIDADE FUTSAL – JEB;;;;;UNIDADE;174,0000;120,0000;20880,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2676;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;2485878389;SERVIÇO DE ARBITRAGEM PARA MODALIDADE BALEADO – JEB;;;;;UNIDADE;120,0000;120,0000;14400,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2677;Serviço;125-2025;CONTRATAÇÃO DE SERVIÇO DE ARBITRAGEM PARA OS JOGOS ESTUDANTIS BARREIRENSES;Outros;Serviço;752052825;DIÁRIAS DE CRONOMETRAGEM DE ATLETISMO;;;;;UNIDADE;4,0000;3200,0000;12800,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2678;Serviço;126-2025;Contratação de serviços de segurança especializada diurna e noturna, incluindo vigilância patrimonial 8h e 12h, coordenação geral e subcoordenação em postos diversos.;Outros;Serviço;1817609087;SERVIÇO DE SEGURANÇA ESPECIALIZADA DIURNA E NOTURNA/ PATRIMÔNIO 12h DIARIAS;;;;;UNIDADE;1,0000;400000,0000;400000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2679;Serviço;126-2025;Contratação de serviços de segurança especializada diurna e noturna, incluindo vigilância patrimonial 8h e 12h, coordenação geral e subcoordenação em postos diversos.;Outros;Serviço;1204233217;SERVIÇO DE SEGURANÇA ESPECIALIZADA DIURNA E NOTURNA/ PATRIMÔNIO 8h/DIARIAS;;;;;UNIDADE;1,0000;310000,0000;310000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2680;Serviço;126-2025;Contratação de serviços de segurança especializada diurna e noturna, incluindo vigilância patrimonial 8h e 12h, coordenação geral e subcoordenação em postos diversos.;Outros;Serviço;1750322557;SERVIÇO DE SEGURANÇA ESPECIALIZADA DIURNA E NOTURNA/ PATRIMÔNIO/ COODENADOR GERAL 8h;;;;;UNIDADE;1,0000;86250,0000;86250,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2681;Serviço;126-2025;Contratação de serviços de segurança especializada diurna e noturna, incluindo vigilância patrimonial 8h e 12h, coordenação geral e subcoordenação em postos diversos.;Outros;Serviço;3215855696;SERVIÇO DE SEGURANÇA ESPECIALIZADA DIURNA E NOTURNA/ PATRIMÔNIO/SUB- COODENADOR GERAL 8h;;;;;UNIDADE;1,0000;257500,0000;257500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2682;Serviço;127-2025;Contratação de serviços de segurança patrimonial armada e/ou desarmada para proteção das unidades de saúde do município de Barreiras/BA, com atuação em regime fixo, preventivo e de vigilância física.;Outros;Serviço;2621057351;Contratação de serviços de segurança patrimonial armada e/ou desarmada para proteção das unidades de saúde do município de Barreiras/BA, com atuação em regime fixo, preventivo e de vigilância física.;;;;;Unidade;1,0000;590000,0000;590000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2683;Serviço;128-2025;CONTRATAÇÃO POR TEMPO DETERMINADO;Outros;Serviço;2162307481;CONTRATAÇÃO POR TEMPO DETERMINADO;;;;;Unidade;1,0000;11000,0000;11000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2684;Obra;129-2025;Contrução da escadaria do parque santo cristo;Outros;Serviço;3157940044;Contrução da escadaria  do parque santo cristo;;;;;UNIDADE;1,0000;1740131,9384;1740131,9384;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2685;Serviço;130-2025;CONVÊNIOS;Outros;Serviço;771866530;APAE;;;;;UNIDADE;12,0000;47478,5025;569742,0300;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2686;Serviço;130-2025;CONVÊNIOS;Outros;Serviço;3692734942;LAR DE EMANUEL;;;;;UNIDADE;12,0000;96278,5358;1155342,4299;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2687;Serviço;130-2025;CONVÊNIOS;Outros;Serviço;672769613;CÁRITAS;;;;;UNIDADE;12,0000;82634,3600;991612,3200;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2688;Serviço;130-2025;CONVÊNIOS;Outros;Serviço;280589268;MIQUEI;;;;;UNIDADE;12,0000;53867,0600;646404,7200;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2689;Serviço;130-2025;CONVÊNIOS;Outros;Serviço;952431394;CASA DOS SAGRADOS CORAÇÕES;;;;;UNIDADE;12,0000;58333,3325;699999,9900;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2690;Serviço;131-2025;Credenciamento Procedimentos de Saúde;Outros;Serviço;2701647749;Credenciamento de pessoas jurídicas prestadoras de serviços em saúde para realização de procedimentos ambulatoriais e especializados (ex: consultas médicas, exames de imagem e laboratório, pequenas cirurgias, terapias, entre outros), conforme tabela ;;;;;Unidade;1,0000;3356500,0000;3356500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2691;Serviço;132-2025;Criação de um Plano de Contigencia por area de risco;Outros;Serviço;3916751300;Criação de um Plano de Contigencia por area de risco;;;;;UNIDADE;1,0000;12500,0000;12500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2692;Serviço;133-2025;Criação e finalização da arte da correspondencia do IPTU 2025;Outros;Serviço;2890321146;Criação e finalização da arte da correspondencia do IPTU 2025;;;;;Unidade;60000,0000;0,9100;54600,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2693;Serviço;134-2025;criação, confecção e impressão de mala direta (esclarecimento sobre o uso da técnologia do georreferenciamento).;Outros;Serviço;1377486996;criação, confecção e impressão de mala direta (esclarecimento sobre o uso da técnologia do georreferenciamento).;;;;;Unidade;18000,0000;84,0000;1512000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2694;Obra;135-2025;Cronstrução do núcleo de inovação tecnológia (HUB-AGRO);Outros;Serviço;3908232202;Cronstrução do núcleo de inovação tecnológia (HUB-AGRO);;;;;Unidade;1,0000;110000,0000;110000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2695;Serviço;136-2025;CURSO DE APERFEIÇOAMENTO ESPECIALIZAÇÃO PROFISSIONAL;Outros;Serviço;252783683;CURSO DE APERFEIÇOAMENTO ESPECIALIZAÇÃO PROFISSIONAL;;;;;Serviço;1,0000;10000,0000;10000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2696;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;2778782372;Adesivos de Educação Ambiental de Arborização para grades/placas;;;;;UNIDADE;90,0000;19,4000;1746,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2697;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;2360751933;Barreiras contra o Fogo- Video Publicitário;;;;;UNIDADE;1,0000;1500,0000;1500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2698;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;2677060215;Barreiras contra o Fogo-Outdoor;;;;;UNIDADE;5,0000;1500,0000;7500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2699;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;3170739127;Comunicação visual da SEMMAS;;;;;UNIDADE;1,0000;8000,0000;8000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2700;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;3257799081;Semana da Água-Materal de divulgação-Faixas 6 X 0,75m;;;;;UNIDADE;4,0000;250,0000;1000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2701;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;2238784585;Semana do Cerrado-Material de divulgação-Baner;;;;;UNIDADE;1,0000;100,0000;100,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2702;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;1482309322;Semana do Cerrado-Material de divulgação-Brack-droper-lona;;;;;UNIDADE;1,0000;900,0000;900,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2703;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;89333120;Semana do Cerrado-Material de divulgação-Faixa- 6X0,75;;;;;UNIDADE;6,0000;150,0000;900,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2704;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;330652831;Semana do Cerrado-Material de divulgação-Testeira-10m;;;;;UNIDADE;1,0000;300,0000;300,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2705;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;3137844900;Semana do Cerrado-Material de divulgação-Toldo 10X10;;;;;UNIDADE;1,0000;4650,0000;4650,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2706;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;2230697996;Semana do Cerrado-Material de divulgação-Toldo 3X3m;;;;;UNIDADE;5,0000;589,5000;2947,5000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2707;Serviço;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Serviço;1398796136;Semana do Meio Ambiente-Material de divulgação-Faixa- 6X0,75;;;;;UNIDADE;2,0000;150,0000;300,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2708;Material;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Material;3241447586;Placas de orientação;;;;;UNIDADE;8,0000;740,0000;5920,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2709;Material;137-2025;DEMANDA DE MATERIAIS E PEÇAS DE COMUNICAÇÃO VISUAL AMBIENTAL, DIVULGAÇÃO, ORIENTAÇÃO E SINALIZAÇÃO, INCLUINDO ADESIVOS, BANNERS, FAIXAS, PLACAS E TOLDOS PARA CAMPANHAS PÚBLICAS.;Outros;Material;184206370;Placas para carroça;;;;;UNIDADE;150,0000;25,0000;3750,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2710;Serviço;138-2025;Demandas referentes à locação de Núcleo de Referência à Inclusão (NRI), para uso institucional, contendo ambientes adaptados e infraestrutura adequada à acessibilidade.;Outros;Serviço;2644426926;Aveluz - Aluguel NRI;;;;;meses;6,0000;5947,0400;35682,2400;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2711;Obra;139-2025;Desenvolvimento Cicloviário;Outros;Serviço;1452214179;Desenvolvimento Cicloviário;;;;;MESES;12,0000;15333,3300;183999,9600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2712;Serviço;140-2025;Desenvolvimento das ações de segurança cidadã;Outros;Serviço;3880814473;Desenvolvimento das ações de segurança cidadã;;;;;UNIDADE;1,0000;12500,0000;12500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2713;Serviço;141-2025;Desenvolvimento das ações de turismo;Outros;Serviço;1277543543;Desenvolvimento das ações de turismo;;;;;UNIDADE;1,0000;213977,5360;213977,5360;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2714;Serviço;142-2025;Desenvolvimento e revitalização de atrações turisticas;Outros;Serviço;3177039508;Desenvolvimento e revitalização de atrações turisticas;;;;;UNIDADE;1,0000;28261,1840;28261,1840;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2715;Material;143-2025;Despesa com locação de estruturas físicas como tendas, palcos, tablados, cadeiras, grades de isolamento, banheiros químicos e equipamentos de apoio para a realização de eventos, campanhas e ações de saúde pública no município de Barreiras/BA.;Outros;Material;3264660702;Despesa com locação de estruturas físicas como tendas, palcos, tablados, cadeiras, grades de isolamento, banheiros químicos e equipamentos de apoio para a realização de eventos, campanhas e ações de saúde pública no município de Barreiras/BA.;;;;;Unidade;1,0000;15000,0000;15000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2716;Serviço;144-2025;ELAB. DE ESTUDOS E PROJETOS EM PLATAFORMA BIM;Outros;Serviço;979338009;ELAB. DE ESTUDOS E PROJETOS EM PLATAFORMA BIM;;;;;MESES;6,0000;100878,9666;605273,7999;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2717;Serviço;145-2025;Emissão de alertas e avisos, Monitoramento de eventos naturais, Evacuação de áreas de risco;Outros;Serviço;900541001;Emissão de alertas e avisos,  Monitoramento de eventos naturais, Evacuação de áreas de risco;;;;;UNIDADE;1,0000;1500,0000;1500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2718;Material;146-2025;EMPRESA ESPECIALIZADA NA AQUISIÇÃO DE MATERIAIS ESPORTIVOS;Outros;Material;998230313;EMPRESA ESPECIALIZADA NA AQUISIÇÃO DE MATERIAIS ESPORTIVOS;;;;;unidade;1,0000;1339169,1800;1339169,1800;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2719;Material;147-2025;EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE ARBITRAGEM DE DIVERSAS MODALIDADES ESPORTIVAS;Outros;Material;2517429569;EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO DE ARBITRAGEM DE DIVERSAS MODALIDADES ESPORTIVAS;;;;;unidade;1,0000;477980,0200;477980,0200;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2720;Serviço;148-2025;EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO NO RAMO DE REBOBINAGEM E MANUTENÇÃO EM MOTORES ELÉTRICOS, QUADROS DE COMANDOS, BOMBAS D'ÁGUA E GERADORES;Outros;Serviço;1663607918;EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO NO RAMO DE REBOBINAGEM E MANUTENÇÃO EM MOTORES ELÉTRICOS, QUADROS DE COMANDOS, BOMBAS D'ÁGUA E GERADORES;;;;;MESES;12,0000;4987,5000;59850,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2721;Serviço;149-2025;EMPRESA ESPECIALIZADA PARA AVALIAÇÃO NEUROPSICOLÓGICA DOS TRANSTORNOS DO NEURODESENVOLVIMENTO E IDENTIFICAÇÃO DAS ALTAS HABILIDADES/SUPERDOTAÇÃO;Outros;Serviço;982297923;EMPRESA ESPECIALIZADA PARA AVALIAÇÃO NEUROPSICOLÓGICA DOS TRANSTORNOS DO NEURODESENVOLVIMENTO E IDENTIFICAÇÃO DAS ALTAS HABILIDADES/SUPERDOTAÇÃO;;;;;UNIDADE;12,0000;105792,0800;1269504,9600;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2722;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;2390575277;LOCAÇÃO DE SONORIZAÇÃO DE PEQUENO PORTE;;;;;UNIDADE;15,0000;2500,0000;37500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2723;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;2506538880;LOCAÇÃO DE SONORIZAÇÃO DE MÉDIO PORTE;;;;;UNIDADE;10,0000;4998,7200;49987,2000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2724;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;252983289;DIÁRIAS DE CARRO DE SOM;;;;;UNIDADE;10,0000;490,5000;4905,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2725;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;2246667403;DISCIPLINADORES (M²);;;;;UNIDADE;500,0000;35,0000;17500,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2726;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;1353890531;LOCAÇÃO DE ESTRUTURA EM Q30;;;;;UNIDADE;70,0000;56,5714;3959,9999;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2727;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;939420181;CONTRATAÇÃO DE BRIGADISTA;;;;;UNIDADE;2,0000;350,0000;700,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2728;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;654269814;LOCAÇÃO DE ILUMINAÇÃO DE PEQUENO PORTE;;;;;UNIDADE;5,0000;3000,0000;15000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2729;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;3405761544;LOCAÇÃO DE ILUMINAÇÃO DE MÉDIO PORTE;;;;;UNIDADE;5,0000;4000,0000;20000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2730;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;3076937554;LOCAÇÃO DE SISTEMA DE SONORIZAÇÃO PARA POSTES (DESFILE CÍVICO);;;;;UNIDADE;1,0000;1000,0000;1000,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2731;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;1756811459;LOCAÇÃO DE CAIXA TÉRMICA;;;;;UNIDADE;20,0000;225,2500;4505,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2732;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;1071170770;LOCAÇÃO DE BANHEIRO QUÍMICO;;;;;UNIDADE;50,0000;246,2000;12310,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2733;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;2921311713;LOCAÇÃO DE PAINEL DE LED (JORNADA PEDAGÓGICA) M²;;;;;UNIDADE;15,0000;340,0000;5100,0000;0,0000;01/01/2025
PREFEITURA MUNICIPAL DE BARREIRAS;000000002;2734;Serviço;150-2025;ESTRUTURA DE EVENTOS;Outros;Serviço;550428981;LOCAÇÃO DE TOLDOS 5X5;;;;;UNIDADE;47,0000;420,0000;19740,0000;0,0000;01/01/2025
